num_processes,avg_arrival_gap,avg_burst,burst_variance,min_burst,max_burst,avg_priority,priority_variance,avg_memory,cpu_load_estimate,regime,fcfs_avg_waiting,fcfs_avg_turnaround,sjf_avg_waiting,sjf_avg_turnaround,srtf_avg_waiting,srtf_avg_turnaround,rr_avg_waiting,rr_avg_turnaround,priority_avg_waiting,priority_avg_turnaround,best_algorithm_by_waiting,best_algorithm_by_turnaround,best_algorithm
7,0.833,26.857,157.265,2,40,4.286,2.776,489.857,4.178,priority_correlated,84.429,111.286,56.286,83.143,54.714,81.571,110.571,137.429,57.0,83.857,SJF,SJF,SJF
37,0.222,5.865,124.117,1,48,2.351,0.66,517.189,3.875,interactive_short,156.811,162.676,73.622,79.486,37.486,43.351,62.081,67.946,95.703,101.568,RR,RR,RR
43,1.024,21,121.953,2,38,3.488,2.203,622.953,5.0,priority_correlated,421.163,442.163,287.07,308.07,284.581,305.581,569.721,590.721,292.535,313.535,SJF,SJF,SJF
46,0.178,5.478,131.728,1,54,2.087,0.992,532.565,4.065,interactive_short,181.696,187.174,89.935,95.413,42.652,48.13,70.696,76.174,103.261,108.739,RR,RR,RR
18,1.882,25.778,155.173,9,46,3.778,4.728,470.556,5.0,bursty_mixed,191.944,217.722,149.556,175.333,139.667,165.444,280.5,306.278,198.0,223.778,SJF,SJF,SJF
12,0.636,13.167,381.472,1,59,2.167,0.972,575,2.394,interactive_short,119.917,133.083,34.75,47.917,17.75,30.917,37.917,51.083,68.333,81.5,SJF,SJF,RR
7,1.167,22.143,541.265,1,56,3,2.571,406.143,2.46,interactive_short,97.857,120.0,37.143,59.286,22.714,44.857,45.143,67.286,38.0,60.143,SJF,SJF,RR
38,1.811,27.868,146.009,5,50,4.053,4.418,631.684,5.0,bursty_mixed,457.474,485.342,376.579,404.447,356.368,384.237,712.895,740.763,489.658,517.526,SJF,SJF,SJF
20,1.053,20.35,124.927,7,40,3.65,2.027,474.9,5.0,priority_anticorrelated,171.35,191.7,121.85,142.2,121.45,141.8,232.25,252.6,238.8,259.15,SJF,SJF,SJF
12,0.182,9.167,2.139,7,11,3.583,2.076,554.917,5.0,near_simultaneous_uniform,53.5,62.667,45.5,54.667,45.083,54.25,85.917,95.083,47.5,56.667,SJF,SJF,SJF
31,1,22.129,123.919,2,39,3.71,2.271,547.161,5.0,priority_correlated,290.903,313.032,221.677,243.806,218.839,240.968,429.516,451.645,224.935,247.065,SJF,SJF,Priority
13,3.917,17.846,68.284,3,29,3.538,1.325,501,3.053,high_arrival_spread,74.385,92.231,59.462,77.308,57.308,75.154,109.154,127.0,79.769,97.615,SJF,SJF,SJF
35,0.824,19.829,130.028,1,40,3.6,2.411,619.886,5.0,priority_anticorrelated,317.457,337.286,211.229,231.057,210.4,230.229,415.143,434.971,431.771,451.6,SJF,SJF,SJF
26,2.08,19.923,161.456,1,49,4.5,3.942,503.538,5.0,bursty_mixed,210.269,230.192,150.115,170.038,135.692,155.615,278.692,298.615,261.462,281.385,SJF,SJF,SJF
10,2.889,14.4,71.24,1,29,3,1.2,447.9,2.618,high_arrival_spread,69.9,84.3,42.6,57.0,35.1,49.5,76.8,91.2,54.5,68.9,SJF,SJF,SJF
26,1.04,16.5,115.788,1,36,4.038,1.96,490.154,5.0,priority_anticorrelated,191.038,207.538,117.269,133.769,115.962,132.462,228.731,245.231,270.385,286.885,SJF,SJF,SJF
11,0.5,39.636,79.686,22,49,2.545,1.521,602.273,5.0,batch_long,176.909,216.545,170.0,209.636,169.818,209.455,335.636,375.273,179.909,219.545,SJF,SJF,FCFS
45,2,23.467,183.138,1,47,4.644,4.185,589.356,5.0,bursty_mixed,505.0,528.467,310.711,334.178,304.489,327.956,631.267,654.733,507.533,531.0,SJF,SJF,SJF
35,1.029,19.886,139.987,1,40,3.457,2.591,542.886,5.0,priority_correlated,350.629,370.514,206.086,225.971,206.0,225.886,415.629,435.514,210.543,230.429,SJF,SJF,Priority
45,1,24.622,127.213,3,40,3.022,2.155,503.289,5.0,priority_anticorrelated,529.333,553.956,379.933,404.556,379.378,404.0,757.244,781.867,659.222,683.844,SJF,SJF,SJF
27,1.846,24.333,147.037,3,44,4.889,4.543,531.926,5.0,bursty_mixed,295.852,320.185,222.0,246.333,205.519,229.852,418.037,442.37,312.481,336.815,SJF,SJF,SJF
21,1.05,19.714,106.49,1,35,3.429,1.578,528.095,5.0,priority_correlated,192.857,212.571,128.048,147.762,127.286,147.0,260.143,279.857,130.286,150.0,SJF,SJF,SJF
18,2,4.5,10.361,1,10,2.389,2.015,514.889,1.841,uniform_light,24.5,29.0,12.944,17.444,12.333,16.833,27.833,32.333,22.0,26.5,SJF,SJF,SJF
33,0.219,6.152,137.098,1,52,2.121,1.016,566.182,3.441,interactive_short,143.697,149.848,32.667,38.818,32.667,38.818,55.97,62.121,49.061,55.212,SJF,SJF,SJF
7,0.833,17.286,142.776,2,39,3,2.571,570.714,2.75,priority_correlated,47.143,64.429,29.571,46.857,26.857,44.143,52.857,70.143,29.571,46.857,SJF,SJF,SJF
14,0.154,5.143,2.265,3,7,3.214,3.026,628.286,5.0,near_simultaneous_uniform,31.571,36.714,26.357,31.5,26.357,31.5,43.286,48.429,29.5,34.643,SJF,SJF,SJF
8,1,24.25,98.438,6,40,3,1.5,608.125,4.128,priority_anticorrelated,71.5,95.75,60.0,84.25,60.0,84.25,118.25,142.5,84.75,109.0,SJF,SJF,SJF
50,2.02,26.8,184.72,1,48,4.64,4.91,562.7,5.0,bursty_mixed,567.3,594.1,410.6,437.4,410.0,436.8,825.08,851.88,533.92,560.72,SJF,SJF,SJF
44,2,4.886,8.419,1,10,2.977,2.249,495.909,2.24,uniform_light,71.045,75.932,37.545,42.432,37.25,42.136,83.068,87.955,63.182,68.068,SJF,SJF,SJF
12,0.727,12.667,364.056,1,48,2.417,0.743,587.333,2.714,interactive_short,116.0,128.667,47.333,60.0,16.583,29.25,37.667,50.333,58.75,71.417,RR,RR,RR
20,0.421,8.75,231.688,1,54,2.55,1.347,524.55,2.823,interactive_short,133.35,142.1,50.5,59.25,21.75,30.5,43.55,52.3,57.25,66.0,RR,RR,RR
43,1,21.767,133.155,2,40,3.256,2.376,497.302,5.0,priority_anticorrelated,427.581,449.349,295.186,316.953,295.14,316.907,587.093,608.86,561.372,583.14,SJF,SJF,SJF
40,1.026,22.475,145.699,1,39,3.775,2.624,518.4,5.0,priority_correlated,422.45,444.925,291.975,314.45,283.95,306.425,572.225,594.7,295.2,317.675,SJF,SJF,Priority
17,0.125,9.529,1.426,8,11,3.294,2.561,577,5.0,near_simultaneous_uniform,76.706,86.235,70.059,79.588,70.059,79.588,130.824,140.353,74.706,84.235,SJF,SJF,SJF
27,1,24.407,69.723,10,39,3.444,1.802,495.889,5.0,uniform_heavy,345.111,369.519,241.63,266.037,241.63,266.037,498.704,523.111,309.889,334.296,SJF,SJF,SJF
20,1.053,17.45,135.347,1,37,3.15,2.328,485.75,5.0,priority_correlated,153.45,170.9,94.1,111.55,92.05,109.5,187.3,204.75,95.05,112.5,SJF,SJF,SJF
21,0.4,6.619,175.188,1,55,2.333,1.079,459.762,2.206,interactive_short,92.952,99.571,49.19,55.81,18.571,25.19,33.429,40.048,54.333,60.952,RR,RR,RR
13,1.5,5.692,11.136,1,10,3,2.615,437.154,2.643,uniform_light,30.462,36.154,16.923,22.615,16.615,22.308,36.769,42.462,26.0,31.692,SJF,SJF,SJF
14,0.154,11.357,1.515,9,13,3.071,1.352,321.929,5.0,near_simultaneous_uniform,72.857,84.214,68.0,79.357,68.0,79.357,127.786,139.143,75.143,86.5,SJF,SJF,SJF
41,0.175,5.488,123.079,1,53,1.976,1.048,488.854,3.75,interactive_short,160.78,166.268,37.415,42.902,37.415,42.902,63.659,69.146,57.829,63.317,SJF,SJF,SJF
6,0.4,16.167,2.806,14,18,2.333,1.222,399.5,4.85,near_simultaneous_uniform,41.833,58.0,38.333,54.5,37.5,53.667,74.833,91.0,42.0,58.167,SJF,SJF,SJF
16,0.467,9.062,243.809,1,54,2.562,1.246,607.875,2.377,interactive_short,106.188,115.25,39.312,48.375,14.875,23.938,33.25,42.312,43.25,52.312,RR,RR,RR
22,0.81,22.864,163.027,1,38,3.318,2.762,470.909,5.0,priority_anticorrelated,223.318,246.182,162.318,185.182,155.636,178.5,304.864,327.727,308.182,331.045,SJF,SJF,SJF
12,0.182,15.833,1.472,14,18,3.083,2.41,639.917,5.0,near_simultaneous_uniform,85.083,100.917,81.75,97.583,81.75,97.583,155.917,171.75,86.25,102.083,SJF,SJF,SJF
14,0.615,9.714,232.776,1,44,2.429,0.816,574.5,2.615,interactive_short,104.714,114.429,43.286,53.0,15.571,25.286,34.857,44.571,62.071,71.786,RR,RR,RR
23,2,4.739,9.671,1,10,3.217,1.735,477.478,2.019,uniform_light,28.217,32.957,16.913,21.652,16.304,21.043,34.304,39.043,29.391,34.13,SJF,SJF,SJF
18,1.059,19.444,138.247,2,37,3.556,2.358,547.444,5.0,priority_anticorrelated,180.556,200.0,104.833,124.278,98.222,117.667,205.0,224.444,215.722,235.167,SJF,SJF,SJF
39,0.947,21.333,108.889,1,40,3.564,1.631,556.077,5.0,priority_correlated,398.538,419.872,286.333,307.667,275.436,296.769,556.359,577.692,293.821,315.154,SJF,SJF,Priority
9,0.25,11.778,2.84,10,14,3.556,1.802,548.667,5.0,near_simultaneous_uniform,45.556,57.333,42.0,53.778,42.0,53.778,80.0,91.778,47.556,59.333,SJF,SJF,SJF
14,0.154,13.929,1.352,12,16,3,1.571,595.143,5.0,near_simultaneous_uniform,90.786,104.714,85.0,98.929,85.0,98.929,166.071,180.0,90.357,104.286,SJF,SJF,SJF
12,1,23.833,138.639,4,38,3.083,2.576,594.833,5.0,priority_anticorrelated,139.5,163.333,92.917,116.75,88.667,112.5,173.583,197.417,162.5,186.333,SJF,SJF,SJF
18,2.059,5.778,6.951,1,10,2.667,1.778,579.611,2.311,uniform_light,26.889,32.667,20.611,26.389,20.389,26.167,36.889,42.667,26.222,32.0,SJF,SJF,SJF
8,0.571,32.375,74.484,22,49,2.75,1.188,649.375,4.887,batch_long,111.25,143.625,94.125,126.5,92.375,124.75,182.625,215.0,115.625,148.0,SJF,SJF,SJF
35,0.235,6.143,153.894,1,59,2.114,0.73,543.143,3.209,interactive_short,160.314,166.457,58.543,64.686,33.571,39.714,59.0,65.143,67.2,73.343,SJF,SJF,RR
24,2,28.333,196.306,2,49,5.167,4.806,597.625,5.0,bursty_mixed,332.667,361.0,220.542,248.875,211.125,239.458,435.667,464.0,334.542,362.875,SJF,SJF,SJF
49,3.958,17.49,77.393,1,30,2.714,1.878,522.898,3.895,high_arrival_spread,300.469,317.959,217.02,234.51,215.939,233.429,450.245,467.735,288.918,306.408,SJF,SJF,SJF
13,0.167,16.077,2.071,14,18,2.769,2.793,525.385,5.0,near_simultaneous_uniform,93.231,109.308,89.846,105.923,89.846,105.923,171.462,187.538,93.538,109.615,SJF,SJF,SJF
49,1,22.082,120.646,1,40,3.347,2.186,513.49,5.0,priority_anticorrelated,466.796,488.878,352.796,374.878,352.673,374.755,699.388,721.469,628.918,651.0,SJF,SJF,SJF
28,0.296,6.571,156.959,1,53,2.357,1.087,563.071,3.016,interactive_short,132.536,139.107,50.214,56.786,24.643,31.214,44.679,51.25,78.607,85.179,RR,RR,RR
39,1,26.436,75.631,11,40,2.795,2.266,571.949,5.0,uniform_heavy,470.154,496.59,384.744,411.179,384.59,411.026,767.846,794.282,471.462,497.897,SJF,SJF,SJF
50,0.98,24.4,73.08,10,40,3.14,1.8,512.7,5.0,uniform_heavy,575.0,599.4,450.6,475.0,450.6,475.0,906.32,930.72,576.68,601.08,SJF,SJF,SJF
44,0.186,6.273,182.653,1,59,2.295,0.935,593.432,4.119,interactive_short,198.659,204.932,90.432,96.705,45.364,51.636,71.477,77.75,108.75,115.023,RR,RR,RR
49,1.958,6.204,7.713,1,10,2.939,1.813,559.306,2.923,uniform_light,106.327,112.531,73.041,79.245,72.816,79.02,144.735,150.939,114.061,120.265,SJF,SJF,SJF
5,0.5,9.4,1.44,7,10,2.8,2.16,542.4,3.917,near_simultaneous_uniform,19.0,28.4,17.2,26.6,17.0,26.4,32.6,42.0,19.0,28.4,SJF,SJF,SJF
39,2,27.769,238.844,1,50,4.513,4.096,579.641,5.0,bursty_mixed,483.436,511.205,325.308,353.077,320.923,348.692,653.308,681.077,492.718,520.487,SJF,SJF,SJF
29,0.286,7.172,158.074,1,47,2.138,0.671,542.034,3.782,interactive_short,151.069,158.241,68.31,75.483,34.586,41.759,58.966,66.138,89.31,96.483,RR,RR,RR
29,0.286,6.517,180.457,1,52,1.828,1.039,534.793,3.15,interactive_short,143.172,149.69,49.069,55.586,23.448,29.966,45.862,52.379,61.0,67.517,RR,RR,RR
9,2.875,17.778,23.506,11,25,2.333,1.111,575.556,3.333,high_arrival_spread,56.778,74.556,46.444,64.222,46.111,63.889,92.778,110.556,57.333,75.111,SJF,SJF,SJF
46,1.933,23.609,153.847,1,48,4.587,6.982,594.957,5.0,bursty_mixed,540.543,564.152,334.761,358.37,332.37,355.978,697.152,720.761,508.152,531.761,SJF,SJF,SJF
19,0.944,21.579,149.402,1,39,3.316,2.848,487.105,5.0,priority_anticorrelated,174.105,195.684,122.263,143.842,120.316,141.895,235.947,257.526,240.842,262.421,SJF,SJF,SJF
16,0.133,6.5,1.75,4,8,2.438,1.746,671.625,5.0,near_simultaneous_uniform,50.562,57.062,42.25,48.75,42.25,48.75,77.625,84.125,49.5,56.0,SJF,SJF,SJF
7,0.667,24.714,92.776,4,33,3.143,1.837,481.286,4.676,priority_anticorrelated,81.714,106.429,61.143,85.857,55.286,80.0,109.714,134.429,87.857,112.571,SJF,SJF,SJF
33,1.938,5.939,8.239,1,10,3,2.364,566.545,2.722,uniform_light,70.0,75.939,44.667,50.606,44.303,50.242,89.545,95.485,62.879,68.818,SJF,SJF,SJF
14,1,24.571,53.531,15,39,2.071,2.066,492.643,5.0,uniform_heavy,155.071,179.643,128.214,152.786,124.786,149.357,249.214,273.786,168.429,193.0,SJF,SJF,SJF
13,0.167,8.769,2.178,7,11,2.923,1.609,571.077,5.0,near_simultaneous_uniform,52.923,61.692,46.231,55.0,46.231,55.0,84.769,93.538,54.385,63.154,SJF,SJF,SJF
9,0.5,32.556,89.136,20,48,2.556,0.914,536.778,5.0,batch_long,133.111,165.667,107.0,139.556,105.0,137.556,204.889,237.444,140.778,173.333,SJF,SJF,SJF
18,0.118,6.944,1.719,5,9,2.944,2.719,606.444,5.0,near_simultaneous_uniform,56.778,63.722,51.5,58.444,51.5,58.444,92.111,99.056,59.333,66.278,SJF,SJF,SJF
44,0.186,5.795,133.799,1,50,2.136,1.163,554.773,4.397,interactive_short,180.0,185.795,85.386,91.182,45.023,50.818,72.568,78.364,98.227,104.023,RR,RR,RR
8,0.286,16,1.75,14,18,2.625,1.734,429.875,5.0,near_simultaneous_uniform,57.625,73.625,52.625,68.625,52.625,68.625,102.125,118.125,55.0,71.0,SJF,SJF,SJF
13,1.583,5.385,9.006,1,10,3.154,1.669,619.231,2.414,uniform_light,20.0,25.385,14.308,19.692,13.846,19.231,23.385,28.769,22.0,27.385,SJF,SJF,SJF
31,4.067,16.548,65.022,1,29,3,1.935,536.29,3.397,high_arrival_spread,179.29,195.839,126.323,142.871,125.419,141.968,260.387,276.935,182.581,199.129,SJF,SJF,SJF
44,0.186,6.068,173.382,1,59,2.136,0.89,507.386,3.985,interactive_short,197.455,203.523,83.636,89.705,43.227,49.295,68.705,74.773,118.568,124.636,RR,RR,RR
16,0.933,20.312,95.965,3,36,3.562,1.496,631.562,5.0,priority_anticorrelated,160.0,180.312,115.375,135.688,103.875,124.188,209.375,229.688,189.312,209.625,SJF,SJF,SJF
24,1.783,22.375,163.901,1,50,5.042,6.123,527.5,5.0,bursty_mixed,246.75,269.125,158.583,180.958,157.542,179.917,316.833,339.208,244.625,267.0,SJF,SJF,SJF
27,1.038,19.852,126.126,3,40,3.667,2.222,558.926,5.0,priority_anticorrelated,219.407,239.259,160.63,180.481,160.556,180.407,306.926,326.778,326.778,346.63,SJF,SJF,SJF
19,3.444,17.105,60.41,5,30,2.947,1.524,509.316,3.533,high_arrival_spread,107.421,124.526,81.579,98.684,81.579,98.684,163.579,180.684,117.474,134.579,SJF,SJF,SJF
40,1,22.2,95.26,6,39,3.725,1.449,503.05,5.0,priority_correlated,412.375,434.575,314.575,336.775,305.75,327.95,608.25,630.45,319.75,341.95,SJF,SJF,SJF
26,0.28,7.308,192.213,1,51,2.308,0.751,507.462,3.276,interactive_short,140.423,147.731,61.192,68.5,24.462,31.769,44.846,52.154,79.0,86.308,RR,RR,RR
12,0.727,13.5,376.917,1,60,2.5,2.417,673.667,2.382,interactive_short,118.167,131.667,40.333,53.833,19.833,33.333,40.0,53.5,43.25,56.75,RR,RR,RR
30,1,20.233,117.512,2,40,3.5,2.05,566.867,5.0,priority_correlated,267.233,287.467,187.3,207.533,186.533,206.767,369.3,389.533,189.533,209.767,SJF,SJF,Priority
28,1.037,19.393,136.596,1,40,3.357,2.444,560.786,5.0,priority_correlated,275.0,294.393,164.75,184.143,161.607,181.0,324.286,343.679,166.786,186.179,SJF,SJF,Priority
5,1,39.4,40.24,29,47,2.6,1.04,587.6,3.863,batch_long,81.6,121.0,73.2,112.6,69.2,108.6,139.0,178.4,76.6,116.0,SJF,SJF,SJF
8,1,22.25,106.938,5,40,3.75,1.688,678.5,3.787,priority_correlated,82.875,105.125,56.5,78.75,53.0,75.25,104.625,126.875,57.5,79.75,SJF,SJF,SJF
21,0.4,8.714,226.109,1,53,2.19,1.488,590.667,3.0,interactive_short,134.0,142.714,53.286,62.0,24.619,33.333,46.143,54.857,59.667,68.381,RR,RR,RR
11,0.9,20.455,86.43,8,39,3.455,1.521,507.818,4.688,priority_correlated,90.455,110.909,70.273,90.727,69.545,90.0,133.182,153.636,71.455,91.909,SJF,SJF,SJF
46,1,21.348,134.14,1,40,3.609,2.195,564.87,5.0,priority_correlated,503.13,524.478,311.804,333.152,309.674,331.022,638.804,660.152,316.652,338.0,SJF,SJF,Priority
18,3.471,19.389,83.349,1,30,2.556,1.802,567.222,3.921,high_arrival_spread,130.056,149.444,98.444,117.833,96.111,115.5,194.889,214.278,152.444,171.833,SJF,SJF,SJF
9,0.875,16.222,400.173,1,53,2.667,2,461.889,2.433,interactive_short,100.667,116.889,36.889,53.111,19.0,35.222,39.222,55.444,49.889,66.111,SJF,SJF,RR
38,0.189,6.026,159.815,1,60,2.316,0.9,607.184,3.418,interactive_short,169.5,175.526,35.316,41.342,35.316,41.342,60.553,66.579,90.658,96.684,SJF,SJF,SJF
38,1.027,20.053,163.313,1,40,3.553,2.721,590.421,5.0,priority_anticorrelated,372.421,392.474,235.5,255.553,219.053,239.105,443.974,464.026,491.158,511.211,SJF,SJF,SJF
23,1,21.739,155.845,1,38,3.304,2.473,413.652,5.0,priority_anticorrelated,215.522,237.261,152.783,174.522,148.957,170.696,298.783,320.522,302.826,324.565,SJF,SJF,SJF
23,3.545,14.783,72.431,2,27,3.522,1.815,556.174,3.238,high_arrival_spread,125.087,139.87,80.261,95.043,78.217,93.0,164.652,179.435,109.522,124.304,SJF,SJF,SJF
44,0.953,21.659,123.543,2,40,3.659,2.225,577.864,5.0,priority_correlated,441.773,463.432,306.727,328.386,306.25,327.909,613.068,634.727,310.864,332.523,SJF,SJF,Priority
39,0.211,5.513,82.814,1,47,2.077,0.789,433.179,3.909,interactive_short,143.308,148.821,71.077,76.59,47.128,52.641,68.154,73.667,102.718,108.231,RR,RR,RR
24,1.043,23.792,127.832,1,39,3.958,2.123,523.542,5.0,priority_correlated,273.958,297.75,194.083,217.875,187.708,211.5,388.375,412.167,197.333,221.125,SJF,SJF,SJF
35,1.029,24.457,66.477,10,39,3.057,2.054,586.314,5.0,uniform_heavy,394.8,419.257,319.143,343.6,318.886,343.343,624.2,648.657,404.2,428.657,SJF,SJF,SJF
18,0.118,6.278,1.312,5,9,2.5,1.472,525.056,5.0,near_simultaneous_uniform,51.0,57.278,46.556,52.833,46.556,52.833,85.556,91.833,49.5,55.778,SJF,SJF,SJF
29,0.821,18.759,103.562,5,38,3.31,1.869,559.138,5.0,priority_correlated,233.931,252.69,171.552,190.31,171.552,190.31,337.724,356.483,175.897,194.655,SJF,SJF,SJF
12,0.182,17.417,1.91,16,20,3.667,2.389,436,5.0,near_simultaneous_uniform,95.833,113.25,90.333,107.75,90.333,107.75,172.083,189.5,94.667,112.083,SJF,SJF,SJF
15,0.143,7.267,1.396,6,9,2.533,1.849,552.4,5.0,near_simultaneous_uniform,51.133,58.4,45.2,52.467,45.2,52.467,83.867,91.133,49.267,56.533,SJF,SJF,SJF
28,1.778,24.679,184.861,3,48,4.107,5.667,505.357,5.0,bursty_mixed,277.0,301.679,205.679,230.357,205.607,230.286,411.679,436.357,313.786,338.464,SJF,SJF,SJF
35,1,19.086,150.993,1,40,3.257,2.42,476.343,5.0,priority_correlated,357.629,376.714,199.4,218.486,190.2,209.286,393.057,412.143,203.114,222.2,SJF,SJF,SJF
16,0.133,10.062,1.059,9,12,3.25,1.062,531.375,5.0,near_simultaneous_uniform,73.188,83.25,69.875,79.938,69.875,79.938,133.188,143.25,75.188,85.25,SJF,SJF,SJF
29,0.964,19.069,129.444,1,36,3.241,1.976,508.448,5.0,priority_correlated,251.621,270.69,164.966,184.034,161.034,180.103,315.276,334.345,170.517,189.586,SJF,SJF,SJF
11,0.5,36.818,57.058,23,50,2.818,2.512,549.727,5.0,batch_long,170.091,206.909,158.364,195.182,158.364,195.182,312.727,349.545,170.364,207.182,SJF,SJF,SJF
36,1.029,17.389,102.182,1,39,3.111,1.821,538.667,5.0,priority_correlated,298.417,315.806,202.417,219.806,189.139,206.528,384.722,402.111,206.333,223.722,SJF,SJF,SJF
6,3.2,12,102,2,27,2.167,1.806,714.833,1.674,high_arrival_spread,27.0,39.0,10.833,22.833,9.667,21.667,20.5,32.5,25.5,37.5,SJF,SJF,SJF
46,1.889,5.457,6.857,1,10,2.609,1.803,555.587,2.642,uniform_light,80.761,86.217,50.087,55.543,49.848,55.304,99.804,105.261,69.826,75.283,SJF,SJF,SJF
14,0.154,15.571,1.531,13,17,3.143,1.122,517.143,5.0,near_simultaneous_uniform,100.929,116.5,95.357,110.929,95.357,110.929,184.5,200.071,98.929,114.5,SJF,SJF,SJF
35,1.853,5.6,10.24,1,10,3.029,1.913,508.514,2.685,uniform_light,58.657,64.257,38.057,43.657,37.714,43.314,73.429,79.029,65.029,70.629,SJF,SJF,SJF
45,1,18.4,133.707,1,40,3.222,2.44,479.911,5.0,priority_correlated,354.444,372.844,234.844,253.244,234.622,253.022,466.244,484.644,237.978,256.378,SJF,SJF,Priority
24,4.087,13.542,55.498,1,26,3.083,2.326,507.708,2.708,high_arrival_spread,104.042,117.583,70.583,84.125,67.333,80.875,134.083,147.625,105.583,119.125,SJF,SJF,SJF
36,0.2,5.278,103.756,1,47,2.222,1.062,589.417,3.519,interactive_short,134.389,139.667,30.056,35.333,30.056,35.333,53.667,58.944,54.25,59.528,SJF,SJF,SJF
8,0.286,8.125,1.109,6,9,2.5,2.25,456.25,5.0,near_simultaneous_uniform,28.5,36.625,25.625,33.75,25.5,33.625,49.375,57.5,26.125,34.25,SJF,SJF,SJF
38,1,18.474,124.249,1,38,3.737,2.194,566.868,5.0,priority_anticorrelated,330.605,349.079,204.184,222.658,202.316,220.789,411.947,430.421,437.5,455.974,SJF,SJF,SJF
8,1.143,15.125,298.859,1,47,2.375,0.484,557.25,2.2,interactive_short,79.25,94.375,32.25,47.375,16.75,31.875,34.625,49.75,41.625,56.75,SJF,SJF,RR
10,0.222,11.3,1.81,9,13,3.3,1.81,409.3,5.0,near_simultaneous_uniform,48.6,59.9,46.4,57.7,46.4,57.7,86.0,97.3,49.0,60.3,SJF,SJF,SJF
12,0.727,10.25,184.688,1,36,2.417,2.076,615.333,2.795,interactive_short,83.417,93.667,37.667,47.917,16.0,26.25,33.667,43.917,41.5,51.75,RR,RR,RR
17,0.125,11.294,2.325,9,13,2.529,1.896,589.118,5.0,near_simultaneous_uniform,90.529,101.824,82.059,93.353,82.059,93.353,158.941,170.235,86.647,97.941,SJF,SJF,SJF
45,1,17.533,107.449,1,40,3.133,1.804,465.956,5.0,priority_correlated,339.933,357.467,235.267,252.8,232.556,250.089,463.933,481.467,242.356,259.889,SJF,SJF,SJF
31,1.967,6.065,8.383,1,10,2.71,1.948,570.645,2.725,uniform_light,66.419,72.484,43.516,49.581,43.419,49.484,89.29,95.355,62.516,68.581,SJF,SJF,SJF
31,0.267,6.194,149.64,1,47,2.484,0.959,573.226,3.491,interactive_short,141.065,147.258,59.774,65.968,26.548,32.742,49.71,55.903,80.355,86.548,RR,RR,RR
19,0.111,19.737,1.878,18,22,3.105,2.515,477.632,5.0,near_simultaneous_uniform,179.105,198.842,169.421,189.158,169.421,189.158,328.421,348.158,177.632,197.368,SJF,SJF,SJF
50,1,26.12,58.306,11,39,3.12,1.746,602.08,5.0,uniform_heavy,633.04,659.16,518.14,544.26,513.42,539.54,1028.88,1055.0,624.98,651.1,SJF,SJF,SJF
25,1.042,23.04,123.318,2,38,3.8,2.16,549.8,5.0,priority_correlated,225.4,248.44,188.68,211.72,188.68,211.72,370.48,393.52,189.96,213.0,SJF,SJF,SJF
18,0.941,22.667,157.333,1,37,3.222,2.84,617.222,5.0,priority_anticorrelated,205.0,227.667,134.611,157.278,123.556,146.222,254.667,277.333,245.278,267.944,SJF,SJF,SJF
7,1.333,20.429,427.673,2,48,2.857,2.122,473.857,2.554,interactive_short,91.429,111.857,39.714,60.143,22.857,43.286,45.857,66.286,40.143,60.571,SJF,SJF,RR
16,1,23.062,93.059,11,39,3.188,1.527,534.375,5.0,uniform_heavy,161.75,184.812,131.25,154.312,123.438,146.5,246.938,270.0,156.75,179.812,SJF,SJF,SJF
40,1.026,26.225,81.024,10,39,2.725,2.149,537.25,5.0,uniform_heavy,497.9,524.125,390.075,416.3,390.075,416.3,785.3,811.525,487.85,514.075,SJF,SJF,Priority
47,0.174,5.787,158.848,1,60,2.064,0.826,595.83,4.0,interactive_short,203.021,208.809,98.617,104.404,45.532,51.319,75.809,81.596,123.489,129.277,RR,RR,RR
21,1.05,20.81,123.107,1,40,3.429,2.245,513.381,5.0,priority_correlated,183.238,204.048,134.333,155.143,134.095,154.905,259.714,280.524,136.143,156.952,SJF,SJF,SJF
49,0.167,5,103.959,1,52,2.041,0.978,561.918,4.083,interactive_short,171.633,176.633,90.082,95.082,44.061,49.061,72.939,77.939,116.408,121.408,RR,RR,RR
37,1.028,17.514,85.709,2,38,3.108,1.502,591.027,5.0,priority_correlated,294.324,311.838,206.297,223.811,203.649,221.162,402.459,419.973,212.811,230.324,SJF,SJF,SJF
8,0.286,4.25,2.688,3,7,2.125,2.109,507.25,3.778,near_simultaneous_uniform,16.0,20.25,10.75,15.0,10.75,15.0,18.375,22.625,16.375,20.625,SJF,SJF,SJF
20,0.105,17.25,1.488,15,19,2.8,1.86,518.05,5.0,near_simultaneous_uniform,164.55,181.8,156.15,173.4,156.15,173.4,300.25,317.5,163.15,180.4,SJF,SJF,SJF
47,0.174,5.426,137.266,1,57,2.128,1.345,528.043,3.923,interactive_short,188.149,193.574,91.255,96.681,40.979,46.404,72.362,77.787,109.872,115.298,RR,RR,RR
30,0.897,24.267,61.396,10,40,2.867,1.582,527.2,5.0,uniform_heavy,356.733,381.0,275.767,300.033,274.267,298.533,553.767,578.033,337.433,361.7,SJF,SJF,SJF
18,1.941,5.778,8.062,1,10,2.667,1.333,627.333,2.419,uniform_light,35.167,40.944,22.556,28.333,22.167,27.944,47.056,52.833,33.389,39.167,SJF,SJF,SJF
